objid,eventid,classification,sector,camera,ccd,cut,xcentroid,ycentroid,xcentroid_err,ycentroid_err,xint,yint,xccd,yccd,xcentroid_det,ycentroid_det,xcentroid_psf,ycentroid_psf,ra,dec,ra_err,dec_err,gal_l,gal_b,frame_start,frame_end,frame_max,frame_duration,mjd_start,mjd_end,mjd_max,mjd_duration,flux_max,mag_min,flux_sign,image_sig_max,lc_sig_max,lc_sig_med,lc_flat,snr_psf,psf_like,psf_diff,psf_stacked,com_motion,gaussian_score,ellipticity,fwhm,neg_extent,bad_frame_flag,known_asteroid_designation,known_asteroid_dist_px,known_asteroid_frame,source_mask,gaia_id,nearest_gaia_id,nearest_gaia_dx,nearest_gaia_dy,crossbin_ids,asteroid_id,n_detections,total_events,frame_bin,TSS Catalogue
1384,1,-,55,2,2,62,131.99999909181042,205.244122588151,0.1225953184679147,0.1296431366036159,132,205,1451,1987,131.9288557746399,205.38390342030564,131.99999909181042,205.244122588151,304.4625776116752,23.782759971210155,0.0007039068118009,0.0007417516188909,63.99705034527853,-6.659065863349028,2367,2369,2368,3,59813.99330874876,59814.00719738225,59814.000253065504,0.0138886334898415,48.17669,-4.2070923,1,6.110271006703711,18.35965347290039,12.212517738342283,1,13.988518256848678,0.9443175720459874,0.468850355334692,0,0.0673866189145577,0.91987755561096,0.153139370353599,2.623069666539139,0.1511509269581065,0,,,,0.0,-,1830425077714929792,0.1999922824929854,0.0526555678188742,[21749],-1,3,2,1,TSS 201751.02+234657.94
580,4,-,55,2,2,63,91.9999851556194,101.92216576669944,0.1265834253797964,0.1350930624517564,92,102,1667,1884,91.87161583869702,101.75943047509784,91.9999851556194,101.92216576669944,302.9859474861443,23.793828611425347,0.0007192800220902,0.0007668878620795,63.261417450424254,-5.522956144743317,1404,1411,1405,8,59806.38923036593,59806.43784117781,59806.39617476767,0.0486108118784613,69.12435,-4.5990777,1,7.005812987790399,14.325873,8.428429,1,12.999002034599728,0.909356552278289,0.4659098646786565,0,0.0682134203110357,0.895611614847806,0.3979736578831172,2.161997165683617,1.040767328280179,0,,,,9.0,-,1830568941948179456,0.1833596416913678,-0.0132072089288612,[22281],-1,8,8,1,TSS 201156.63+234737.78
1255,1,-,55,2,2,63,114.66583831838118,256.71491578671805,0.1106797720085082,0.1120844860577465,115,257,1690,2039,114.57040029836242,256.67038429870445,114.66583831838118,256.71491578671805,303.2823401342856,22.93491230095551,0.0006229264407411,0.0006411942736073,62.68549166837582,-6.218334566550278,773,779,774,7,59801.97953099013,59802.02119748899,59801.98647540677,0.0416664988588308,104.93837,-5.0523357,1,9.46105259173283,38.32342,10.575337,1,28.458519350900165,0.989937649624794,0.1665491454230698,0,0.0,0.7744910426137795,0.2837677857823102,2.0311154399455607,0.7854099207069238,0,,,,0.0,-,1830441570393126656,0.099161762083213,-0.0536155076320028,[29219],-1,6,1,1,TSS 201307.76+225605.68T59801
1587,1,-,55,2,2,63,232.02702333707688,247.1006383400529,0.1300637281057865,0.1397528645287403,232,247,1807,2029,232.10106112878165,246.974218159262,232.02702333707688,247.1006383400529,302.61898530168963,22.699550217486696,0.0007364214131754,0.0007883487366257,62.153421723014496,-5.831965978032839,1148,1151,1149,4,59804.61146293644,59804.6322961563,59804.618407343056,0.0208332198599237,35.34795,-3.8709106,1,4.940707318576799,11.500195,6.30145,1,12.345033699709584,0.946873895207343,0.5596018951791666,1,0.0,0.8802798830041877,0.2756949274963965,2.1184070680520195,0.5637383874528443,0,,,,0.0,-,1830066293332286336,0.2357356360523681,-0.1396433634686218,[29797],-1,4,1,1,TSS 201028.56+224158.38T59804
1794,1,-,55,2,2,63,233.29704758887684,44.97741411642595,0.1110403831012516,0.1126795555026111,233,45,1808,1827,233.05132214146127,44.97622255341137,233.29704758887684,44.97741411642595,302.0602359885743,23.73922623221465,0.0006185464465725,0.0006423834863568,62.7557219437556,-4.839509878649659,2638,2643,2638,6,59815.875217503024,59815.90993904741,59815.875217503024,0.0347215443835011,64.274765,-4.520101,1,7.222224299972678,21.215443,9.505251,1,25.92092636134437,0.9642799927234548,0.3548145898669619,1,0.0825162286612616,0.8099089618670715,0.3020228982853958,2.914353169349645,1.0947833095458073,0,,,,9.0,-,1833599157315656960,-1.9886766949639423e-05,0.1589088735343011,[30531],-1,6,1,1,TSS 200814.46+234421.21T59815
469,2,-,55,2,3,1,57.50796921082656,152.4773999999999,0.1255524514300027,0.1336964702265236,58,152,102,152,58.12063129840744,152.34527873569093,57.50796921082656,152.4773999999999,306.6191826868072,12.041783135143032,0.0006941559858734,0.0006787245662163,55.135363483573656,-14.806644514614051,1079,1080,1079,2,59804.13313884333,59804.14008325717,59804.13313884333,0.0069444138352992,37.961765,-3.9483662,1,5.3370955268961895,12.105967,9.145185,1,13.224983823439484,0.925449183554629,0.4081495120417658,1,0.2402113869431023,0.7933646707088664,0.2198261587583207,3.5755663752927966,0.5678697527704543,0,,,,8.0,-,1755653339209208192,-0.1291540506626063,-0.0669513254050002,[11213],-1,2,3,1,TSS 202628.60+120230.42
270,1,-,55,2,3,3,95.75564660658944,91.35251992547352,0.1099522042495155,0.1108202773462204,96,91,647,91,96.2077924742276,91.41334143371157,95.75564660658944,91.35251992547352,309.57124936123023,12.79712331945473,0.0006152885089345,0.0005815729669433,57.43343877239208,-16.804955179614545,182,185,182,4,59797.876205376175,59797.89703874388,59797.876205376175,0.0208333677073824,123.8752,-5.232461,1,9.94151014492535,63.02766799926758,22.097789764404297,1,50.36619225399852,0.9788417402145116,0.185931089229045,0,0.0,0.7090203649219033,0.2660118179006987,2.7236103084969314,0.3393948972225189,0,,,,0.0,-,1755908357186203904,-0.0884433336974552,-0.0750214049046462,[6813],-1,4,5,1,TSS 203817.10+124749.64
270,3,-,55,2,3,3,95.6666666736888,91.41746080326648,0.1204558307257211,0.126660186233612,96,91,647,91,95.59282199507636,91.47152544920452,95.6666666736888,91.41746080326648,309.57063295790505,12.797266787531584,0.0006789021937709,0.0006610263570792,57.43321345467693,-16.80437606821128,1937,1940,1938,4,59811.00809310134,59811.02892613331,59811.01503744534,0.0208330319655942,48.23667,-4.208443,1,6.092805856961463,23.87959671020508,13.794878005981444,1,14.69053624471414,0.8197674027571307,0.5378322172788421,0,0.021525731776602,0.946826037016522,0.2681388400342121,3.068190990748857,2.111355114245504,0,,,,0.0,-,1755908357186203904,0.0005365990725749,-0.1399622826484687,[6814],-1,4,5,1,TSS 203816.95+124750.16
424,1,-,55,2,3,3,168.4941637095718,189.86628888918935,0.110751408331347,0.112203723636527,168,190,719,190,168.56590246226648,189.96883118235613,168.4941637095718,189.86628888918935,309.7281329887306,13.423233476177058,0.0006233241574759,0.0005952443232331,58.06470544581842,-16.5819207397121,476,480,477,5,59799.91787259671,59799.94565034984,59799.92481703476,0.027777753137343,50.67827,-4.2620544,1,6.566474753176345,27.575101852416992,14.521690368652344,1,27.854026466887944,0.9877836377098228,0.1667476937445063,1,0.0999535254094327,0.9143779893951176,0.1411087420548182,2.16977848076862,0.7704667690844563,0,,,,4.0,-,1756085099382985728,-0.1415922777678133,0.0192271413830553,[7703],-1,5,1,1,TSS 203854.75+132523.64T59799
589,1,-,55,2,3,4,85.43054288935815,117.56252384021766,0.1102572644811515,0.11136677742215,85,118,892,118,85.57219765313901,117.65213530066308,85.43054288935815,117.56252384021766,310.81220230718776,13.407432755566369,0.0006221553196683,0.0005920497299286,58.67225157257718,-17.462104446886748,834,848,834,15,59802.40397871813,59802.501200635714,59802.40397871813,0.0972219175819191,83.96933,-4.810302,1,8.476525674456756,43.278828,8.196865,1,34.28228656261015,0.9884778344803278,0.1531090786689828,0,0.0,0.6208532166278804,0.3142535763787799,2.539655774148393,0.6974437263747137,0,,,,4.0,-,1762036966279133696,-0.1923342791267259,-0.0298893539811331,[9079],-1,11,4,1,TSS 204314.93+132426.76
708,2,-,55,2,3,4,122.68383197142312,79.08851255922647,0.1494598501123067,0.1646214071887671,123,79,930,79,123.26785795732884,79.38076362618034,122.68383197142312,79.08851255922647,311.0974125372183,13.29059451645253,0.0008552717572943,0.0008644143999385,58.736360205489525,-17.756936671597682,3458,3460,3458,3,59821.59814403798,59821.61203258439,59821.59814403798,0.0138885464111808,37.688076,-3.9405098,1,4.827108795373682,16.059523,8.293611,1,10.206409450390664,0.9445261452905986,0.3332273752376788,0,0.0,0.7422510949132398,0.2921862894168023,2.9040818903479897,0.356080025434494,0,,,,0.0,-,1761286034197446912,-0.0672867010043773,-0.232585601402576,[9224],-1,3,2,1,TSS 204423.38+131726.14
484,1,-,55,2,3,5,245.2222222221889,18.42187360281505,0.216338044472194,0.2438248038113746,245,18,1308,18,245.1788829402637,18.543220079916274,245.2222222221889,18.42187360281505,313.26792385221535,13.732959373711672,0.0012470100839815,0.001288677099059,60.39752024059756,-19.229331567840944,482,486,483,5,59799.95953922641,59799.987316978615,59799.96648366446,0.0277777522060205,24.846863,-3.4881787,1,4.552729499486054,13.033327,7.560736,1,7.495144487608792,0.8745437482769023,0.8772416892391612,0,0.2362362326749651,0.872895159028369,0.1391599967296319,2.2414892547946077,0.6901835826270516,0,,,,0.0,-,1761547511803338752,-0.2176855422383141,-0.1411050898275547,[10272],-1,5,1,1,TSS 205304.30+134358.65T59799
293,1,-,55,2,3,6,164.72704874610395,191.4774,0.1267640211435423,0.1353368942851824,165,191,1484,191,164.63363427388654,191.49643641439152,164.72704874610395,191.4774,313.85756132010886,14.95189655417081,0.00072961590264,0.0007328613008495,61.79685075270194,-18.97685746500757,425,432,426,8,59799.56370617415,59799.61231725913,59799.570650615,0.0486110849815304,22.682823,-3.389243,1,4.192015235900034,10.43814754486084,7.171928882598877,1,12.961153866921851,0.9693639917502732,0.3203502627547863,1,0.1218909420228793,0.7818537000192822,0.4221921017362505,2.9481182407274256,0.6967353333158052,0,,,,0.0,-,1761933852703393024,-0.1140406540769163,-0.073110178608033,[5938],-1,8,2,1,TSS 205525.81+145706.83
1077,1,-,55,2,3,6,188.4999999972991,19.80737477036136,0.1160111528290387,0.1202873420409524,188,20,1507,20,188.6430558865461,19.76085899262776,188.4999999972991,19.80737477036136,314.3501674317979,14.131128087637212,0.0006613007715338,0.0006458594384235,61.39348039902382,-19.84650557599452,3323,3328,3323,6,59820.6606671247,59820.695388494,59820.6606671247,0.0347213692948571,41.607502,-4.047929,1,5.890811744240966,18.88804244995117,8.051924705505371,1,16.94607277359661,0.9641843834080354,0.3750626329477294,0,0.1372818302649714,0.900798102412662,0.3526254106239835,2.448157221670313,0.8609871846738381,0,,,,0.0,-,1761624683775762176,0.1209764623381488,-0.230356398066398,[7969],-1,5,1,1,TSS 205724.04+140752.06T59820
510,1,-,55,2,3,7,63.44444619948866,54.08850390408895,0.1148060311902155,0.1185055174167326,63,54,1638,54,63.49415516020522,53.74143295764929,63.44444619948866,54.08850390408895,314.9971894196788,14.560992305654713,0.0006551420722172,0.0006404678576753,62.1574971292025,-20.095684610529435,788,792,788,5,59802.08453521878,59802.112312917896,59802.08453521878,0.0277776991133578,33.08035,-3.7989254,1,5.07136351545303,11.909919738769531,6.480439186096191,1,17.934085884862256,0.9008403944404144,0.4645207760014175,1,0.1448695317472584,0.6564603844643874,0.3942139546914524,3.1099654617803645,1.0513097049899007,0,,,,9.0,-,1763160907680082432,-0.1999067905055653,0.6419200887947198,[],-1,5,1,1,TSS 205959.33+143339.57T59802
1038,2,-,55,2,3,9,149.88888888840796,205.16712729357224,0.1126072281759843,0.1151666671413525,150,205,194,456,150.03161287537202,205.12490400636784,149.88888888840796,205.16712729357224,306.351664392177,13.68719772613322,0.000624726552585,0.0006065002828549,56.41818040535394,-13.697777890729029,3423,3433,3426,11,59821.35509447339,59821.42453720592,59821.37592729347,0.0694427325361175,56.430897,-4.3787923,1,6.371554271231106,14.149863,7.832236,1,20.872571103785194,0.9638270671878756,0.5162730710191641,1,0.126170453993557,0.871755004792047,0.3620465939531871,2.8356055465469487,0.6319841261883882,0,,,,0.0,-,1804187019408824192,0.12237186714691,-0.092079887095565,[13223],-1,11,2,1,TSS 202524.40+134113.91
1138,1,-,55,2,3,9,254.7942656872246,79.47739999999995,0.110091646272842,0.1110751710533385,255,79,299,330,255.0602356685853,79.78604870811273,254.7942656872246,79.47739999999995,307.1965466377096,13.281500583447755,0.0006109078403508,0.0005837520282959,56.52810696251528,-14.607853909426863,2858,2868,2859,11,59817.43157739873,59817.50102025607,59817.43852168451,0.0694428573333425,88.19671,-4.863631,1,9.168203726845071,35.49647,9.945463,1,39.42890286675274,0.9668215053185656,0.2762802523710388,0,0.083764478714938,0.9080946559970974,0.3207456682631841,2.70397728455323,0.1704340433718683,0,,,,0.0,-,1803915543116034304,-0.0167859649526462,0.2012782840351406,[13336],-1,9,1,1,TSS 202847.17+131653.40T59817
201,1,-,55,2,3,10,251.44444553311345,77.19962528871113,0.1140175745751403,0.1173230908125745,251,77,546,328,251.64544985291292,77.37367352482207,251.44444553311345,77.19962528871113,308.492128521568,13.762266900443525,0.0006416086670732,0.0006227926895008,57.66107074240923,-15.395451978422766,110,138,114,29,59797.37620427887,59797.570649218105,59797.40398213305,0.1944449392321985,68.69708,-4.5923457,1,7.504828334749917,31.774097,11.625292,1,18.758632472307493,0.9862491291657112,0.1900938802549829,0,0.0321431668309956,0.7981384590184536,0.3295692219006533,3.4097140346218207,0.3543363563629104,0,,,,0.0,-,1804298997795422336,-0.1773409528701677,-0.1208827237168179,[7328],-1,27,2,1,TSS 203358.11+134544.16
1217,1,-,55,2,3,10,3.79652219798716,79.47739999999999,0.1100909849652319,0.1110739878132358,4,79,299,330,4.008741765079343,79.8310899665325,3.79652219798716,79.47739999999999,307.1965523351969,13.281321054855358,0.0006109028662995,0.0005837442676461,56.52795462079792,-14.607956522483786,2858,2870,2859,13,59817.43157739873,59817.51490882669,59817.43852168451,0.0833314279589103,87.87714,-4.8596897,1,9.099192142773088,34.545815,8.55463,1,39.45832592101976,0.96929465444581,0.2706863351972627,0,0.0777003390623869,0.9097463536760872,0.2025505787376842,2.6461578912745334,0.2564493936473936,0,,,,0.0,-,1803915543116034304,-0.0032666302991515,0.2326158326296195,[10912],-1,10,1,1,TSS 202847.17+131652.76T59817
759,1,-,55,2,3,11,139.90930991518343,243.6440692083079,0.1116040646349893,0.1135893126198867,140,244,691,495,140.10976460904226,243.59769781834427,139.90930991518343,243.6440692083079,308.8638831148369,14.884079530366732,0.0006322293142275,0.0006151008149057,58.834494983161946,-15.069364047495515,1027,1029,1027,3,59803.77202928843,59803.785918118905,59803.77202928843,0.013888830471842,50.716564,-4.2628746,1,6.36120161412956,23.3184871673584,14.65483856201172,1,23.45412760276911,0.9622877562241984,0.2482172615146842,1,0.021380728813106,0.8642309381088691,0.2047426795922049,2.696654087352656,0.5427464148616156,0,,,,0.0,-,1804517972408579968,0.1423013640860517,-0.0919700920808281,[9110],-1,3,1,1,TSS 203527.33+145302.69T59803
1115,2,-,55,2,3,12,195.3532183641372,169.97738381700478,0.121106071463846,0.1275717448680323,195,170,1002,421,195.16606042339868,170.0858881293879,195.3532183641372,169.97738381700478,310.7140877513304,15.148087694923284,0.0006950833746649,0.0006925830596348,60.1116019113017,-16.393038818483085,2430,2434,2430,5,59814.43164224482,59814.45941945825,59814.43164224482,0.0277772134359111,46.408974,-4.166505,1,6.0597469615416175,16.286273956298828,7.54779052734375,1,14.460061332377943,0.9386562164935586,0.4349438421438863,1,0.2109975959589639,0.8224305777032177,0.4326058852437843,1.5863898830299956,0.1479559242725372,0,,,,8.0,-,1762538824617457280,-0.1864137764840734,0.0133106851057505,[9621],-1,4,4,1,TSS 204251.38+150853.12
142,1,-,55,2,3,13,114.322862229625,225.47740000000005,0.1211444768083477,0.1276254435964402,114,225,1177,476,114.04762401132017,225.383474806726,114.322862229625,225.47740000000005,311.5436010088204,15.788583106332972,0.0006987038889256,0.0006994085001474,61.13801355366308,-16.67798437314745,174,177,174,4,59797.82064972509,59797.84148309512,59797.82064972509,0.0208333700284129,29.723099,-3.6827352,1,5.026882177361436,16.439617156982422,8.389453887939453,1,14.446960977729267,0.922422309262354,0.3537236876374947,0,0.0743369936408186,0.7232593109573252,0.302446115931343,2.646209812601731,1.268137261369934,0,,,,1.0,-,1762984092466558976,-0.1901293709379388,-0.0916008264880474,[5775],-1,4,1,1,TSS 204610.46+154718.90T59797
246,6,-,55,2,3,13,253.11110909730263,57.01179654066354,0.110919010307349,0.1124806299964328,253,57,1316,308,253.25496698803587,57.03265666492027,253.11110909730263,57.01179654066354,312.68299907879776,15.209492631779412,0.0006347928271506,0.0006151651426184,61.31396342491579,-17.90787598500058,2737,2739,2737,3,59816.563541374926,59816.5774299558,59816.563541374926,0.0138885808701161,53.530117,-4.3214955,1,6.511152244902372,12.336277961730955,7.306978702545166,1,26.65137866342126,0.974617795333716,0.2607973838398976,1,0.0,0.7939975907266466,0.2244411191171385,3.279370001119468,0.9261800632408758,0,,,,9.0,-,1762648874561848192,-0.2075541001831879,-0.1108102007787579,[6645],-1,3,11,1,TSS 205043.92+151234.17
709,1,-,55,2,3,13,69.49999999729911,138.99678708837354,0.1230890376661001,0.1303251488062445,69,139,1132,390,69.92423754085988,138.9512606639786,69.49999999729911,138.99678708837354,311.4938400736798,15.255558100104304,0.0007084356029847,0.0007087510388312,60.65477446879519,-16.947115353302216,1314,1317,1315,4,59805.76507516364,59805.78590838326,59805.77201957002,0.0208332196198171,51.23901,-4.2740016,1,7.022473187520458,16.701475143432617,9.05788803100586,1,13.84685134972428,0.9714845789618656,0.22699804505925,0,0.0999732114761958,0.9181746559162736,0.2538232399343418,3.057620856576727,1.862176593792026,0,,,,9.0,-,1762881421273399168,0.1708759089756313,-0.0999733714672856,[7992],-1,4,3,1,TSS 204558.52+151520.01
632,1,-,55,2,3,18,161.49999999811328,174.6016800917905,0.1116811805090703,0.113712253304584,161,175,456,682,161.87493110585416,174.50137230002656,161.49999999811328,174.6016800917905,307.1679603116859,15.340876122074793,0.0006290448253188,0.0006168154747337,58.28696870446601,-13.45452047191088,572,578,573,7,59800.584538474046,59800.626205077206,59800.59148290791,0.0416666031596832,48.317516,-4.2102613,1,6.697738657772232,25.26038,10.486082,1,23.19545212274796,0.9814537784927956,0.2168419386128421,0,0.1045962543853703,0.8705314941142752,0.3856752813527654,3.115142187396923,0.2991585829657321,0,,,,0.0,-,1805541102340859136,-0.0654634876293585,-0.1935432824056988,[12540],-1,7,2,1,TSS 202840.31+152027.15
